Order Date,Customer Name,Country,City,State,Region,Category,Sales,Quantity
05-08-2014,Ricardo Sperren,United States,Meriden,Connecticut,East,Office Supplies,4.56,2
05-08-2014,Ricardo Sperren,United States,Meriden,Connecticut,East,Furniture,1133.35,5
04-01-2016,Ben Peterman,United States,Philadelphia,Pennsylvania,East,Office Supplies,4.672,1
04-01-2016,Ben Peterman,United States,Philadelphia,Pennsylvania,East,Office Supplies,104.58,6
07-11-2016,Michelle Arnett,United States,Cheyenne,Wyoming,West,Furniture,1603.136,4
14-06-2016,Ed Braxton,United States,Anaheim,California,West,Furniture,1293.488,7
24-09-2016,Ruben Dartt,United States,Bloomington,Indiana,Central,Furniture,127.95,3
30-03-2017,Maria Etezadi,United States,Columbus,Georgia,South,Office Supplies,59.76,1
04-06-2017,Erica Hernandez,United States,Jonesboro,Arkansas,South,Office Supplies,108.08,7
04-06-2017,Erica Hernandez,United States,Jonesboro,Arkansas,South,Office Supplies,9.54,3
07-04-2015,Frank Merwin,United States,Philadelphia,Pennsylvania,East,Office Supplies,11.736,3
21-05-2014,Frank Gastineau,United States,Lawrence,Massachusetts,East,Office Supplies,447.86,7
21-05-2014,Frank Gastineau,United States,Lawrence,Massachusetts,East,Office Supplies,17.94,3
21-05-2014,Frank Gastineau,United States,Lawrence,Massachusetts,East,Office Supplies,245.88,6
05-09-2016,Mark Van Huff,United States,New York City,New York,East,Office Supplies,192.16,4
18-09-2016,Jane Waco,United States,San Diego,California,West,Furniture,801.568,2
18-09-2016,Jane Waco,United States,San Diego,California,West,Office Supplies,368.91,9
18-09-2016,Jane Waco,United States,San Diego,California,West,Furniture,885.528,9
13-03-2016,Edward Hooks,United States,San Francisco,California,West,Furniture,28.28,2
13-03-2016,Edward Hooks,United States,San Francisco,California,West,Office Supplies,4912.59,3
16-10-2014,Lynn Smith,United States,San Francisco,California,West,Office Supplies,14.352,3
16-10-2014,Lynn Smith,United States,San Francisco,California,West,Technology,179.97,3
08-10-2017,Barry Pond,United States,Cranston,Rhode Island,East,Office Supplies,42.76,1
07-05-2015,Chris Cortes,United States,Owensboro,Kentucky,South,Office Supplies,45.68,2
14-04-2016,Jill Matthias,United States,Baltimore,Maryland,East,Office Supplies,25.06,2
21-11-2016,Roger Demir,United States,Chicago,Illinois,Central,Office Supplies,38.432,1
21-11-2016,Roger Demir,United States,Chicago,Illinois,Central,Office Supplies,21.568,2
21-11-2016,Roger Demir,United States,Chicago,Illinois,Central,Technology,81.576,3
10-09-2017,Shahid Shariari,United States,Atlanta,Georgia,South,Office Supplies,2.78,1
09-09-2017,Keith Dawkins,United States,Los Angeles,California,West,Office Supplies,99.87,3
01-11-2014,Paul Lucas,United States,Los Angeles,California,West,Office Supplies,44.4,3
01-11-2014,Paul Lucas,United States,Los Angeles,California,West,Office Supplies,21.4,5
03-04-2016,Zuschuss Donatelli,United States,Richmond,Indiana,Central,Furniture,71.12,4
03-04-2016,Zuschuss Donatelli,United States,Richmond,Indiana,Central,Technology,259.96,4
12-01-2017,Linda Southworth,United States,San Francisco,California,West,Office Supplies,9.78,1
20-11-2015,Patrick Bzostek,United States,San Francisco,California,West,Office Supplies,24.192,9
27-11-2016,Pamela Coakley,United States,Westfield,New Jersey,East,Furniture,31.56,3
06-11-2017,Frank Merwin,United States,San Francisco,California,West,Office Supplies,59.94,3
06-11-2017,Frank Merwin,United States,San Francisco,California,West,Office Supplies,45.36,4
06-11-2017,Frank Merwin,United States,San Francisco,California,West,Office Supplies,26.4,5
06-11-2017,Frank Merwin,United States,San Francisco,California,West,Office Supplies,41.4,4
06-11-2017,Frank Merwin,United States,San Francisco,California,West,Technology,16.95,1
02-12-2016,Keith Dawkins,United States,San Jose,California,West,Office Supplies,24.704,2
02-12-2016,Keith Dawkins,United States,San Jose,California,West,Office Supplies,59.7,3
02-12-2016,Keith Dawkins,United States,San Jose,California,West,Furniture,14.52,3
02-12-2016,Keith Dawkins,United States,San Jose,California,West,Office Supplies,104.184,3
17-12-2016,Steve Carroll,United States,Seattle,Washington,West,Office Supplies,46.53,3
24-08-2014,Dorothy Wardle,United States,Owensboro,Kentucky,South,Office Supplies,25.5,3
17-09-2015,Peter Fuller,United States,New York City,New York,East,Office Supplies,14.9,5
17-09-2015,Peter Fuller,United States,New York City,New York,East,Office Supplies,87.71,7
17-09-2015,Peter Fuller,United States,New York City,New York,East,Furniture,199.764,2
17-09-2015,Peter Fuller,United States,New York City,New York,East,Office Supplies,94.6,4
17-09-2015,Peter Fuller,United States,New York City,New York,East,Furniture,4228.704,6
17-09-2015,Peter Fuller,United States,New York City,New York,East,Furniture,2003.92,5
17-09-2015,Peter Fuller,United States,New York City,New York,East,Technology,209.97,3
17-09-2015,Peter Fuller,United States,New York City,New York,East,Technology,659.9,2
17-09-2015,Peter Fuller,United States,New York City,New York,East,Office Supplies,110.96,2
17-09-2015,Peter Fuller,United States,New York City,New York,East,Technology,67.8,4
26-11-2016,Dean Katz,United States,New York City,New York,East,Furniture,313.176,2
19-11-2017,Richard Bierner,United States,Springfield,Virginia,South,Office Supplies,22.96,7
03-06-2017,Giulietta Dortch,United States,Bellingham,Washington,West,Technology,1099.5,10
08-04-2014,Ruben Ausman,United States,Decatur,Alabama,South,Furniture,1215.92,8
11-10-2014,Dorothy Badders,United States,Fayetteville,Arkansas,South,Office Supplies,7.31,1
11-10-2014,Dorothy Badders,United States,Fayetteville,Arkansas,South,Furniture,8.92,4
07-07-2017,Rob Lucas,United States,Philadelphia,Pennsylvania,East,Furniture,87.21,3
07-07-2017,Rob Lucas,United States,Philadelphia,Pennsylvania,East,Office Supplies,15.552,3
07-07-2017,Rob Lucas,United States,Philadelphia,Pennsylvania,East,Technology,683.988,2
07-07-2017,Rob Lucas,United States,Philadelphia,Pennsylvania,East,Office Supplies,13.392,3
07-07-2017,Rob Lucas,United States,Philadelphia,Pennsylvania,East,Technology,16.776,3
07-07-2017,Rob Lucas,United States,Philadelphia,Pennsylvania,East,Technology,527.92,2
04-07-2016,Rick Bensley,United States,Seattle,Washington,West,Furniture,25.4,5
04-07-2016,Rick Bensley,United States,Seattle,Washington,West,Technology,177.48,3
04-07-2016,Rick Bensley,United States,Seattle,Washington,West,Technology,71.976,3
19-05-2017,Jason Fortune-,United States,Plano,Texas,Central,Technology,95.992,1
19-05-2017,Jason Fortune-,United States,Plano,Texas,Central,Office Supplies,13.216,4
12-10-2017,Robert Waldorf,United States,Los Angeles,California,West,Technology,435.84,12
12-10-2017,Robert Waldorf,United States,Los Angeles,California,West,Office Supplies,5.88,2
06-08-2016,Vivek Gonzalez,United States,Los Angeles,California,West,Technology,211.168,4
25-08-2014,Janet Molinari,United States,Los Angeles,California,West,Furniture,6.28,1
25-08-2014,Janet Molinari,United States,Los Angeles,California,West,Technology,95.1,5
25-08-2014,Janet Molinari,United States,Los Angeles,California,West,Office Supplies,25.92,4
25-08-2014,Janet Molinari,United States,Los Angeles,California,West,Office Supplies,48.84,4
14-09-2015,Brad Eason,United States,Des Moines,Iowa,Central,Office Supplies,25.9,5
05-03-2017,Claudia Bergmann,United States,Southaven,Mississippi,South,Office Supplies,42.68,4
05-03-2017,Claudia Bergmann,United States,Southaven,Mississippi,South,Technology,299.97,3
05-03-2017,Claudia Bergmann,United States,Southaven,Mississippi,South,Office Supplies,262.24,2
05-03-2017,Claudia Bergmann,United States,Southaven,Mississippi,South,Office Supplies,234.36,6
15-04-2017,Shirley Daniels,United States,Houston,Texas,Central,Office Supplies,20.736,4
30-03-2014,Susan Gilcrest,United States,New York City,New York,East,Office Supplies,10.5,5
11-11-2014,Tom Stivers,United States,Reading,Pennsylvania,East,Furniture,23.968,2
11-11-2014,Tom Stivers,United States,Reading,Pennsylvania,East,Furniture,521.96,4
12-03-2016,Dean Katz,United States,San Francisco,California,West,Office Supplies,676.55,5
12-03-2016,Dean Katz,United States,San Francisco,California,West,Office Supplies,154.9,5
12-03-2016,Dean Katz,United States,San Francisco,California,West,Office Supplies,30.56,4
12-03-2016,Dean Katz,United States,San Francisco,California,West,Furniture,770.352,3
09-02-2017,Marina Lichtenstein,United States,Los Angeles,California,West,Furniture,21.12,4
11-11-2014,Matt Abelman,United States,Los Angeles,California,West,Technology,575.928,9
11-11-2014,Matt Abelman,United States,Los Angeles,California,West,Office Supplies,7.78,2
11-11-2014,Matt Abelman,United States,Los Angeles,California,West,Office Supplies,123.92,4
20-08-2017,Lisa Ryan,United States,San Francisco,California,West,Office Supplies,17.22,3
20-08-2017,Lisa Ryan,United States,San Francisco,California,West,Office Supplies,226.56,6
20-08-2017,Lisa Ryan,United States,San Francisco,California,West,Technology,107.88,3
15-01-2016,Bill Eplett,United States,New York City,New York,East,Office Supplies,81.98,2
20-07-2014,Charles Crestani,United States,San Diego,California,West,Office Supplies,104.85,1
20-07-2014,Charles Crestani,United States,San Diego,California,West,Office Supplies,8.704,2
20-07-2014,Charles Crestani,United States,San Diego,California,West,Office Supplies,19.92,4
20-07-2014,Charles Crestani,United States,San Diego,California,West,Furniture,43.02,3
06-02-2017,Bryan Davis,United States,New York City,New York,East,Furniture,240.784,1
25-12-2015,Jim Kriz,United States,New York City,New York,East,Office Supplies,414.96,2
08-10-2016,Doug Bickford,United States,Charlotte,North Carolina,South,Office Supplies,387.72,5
13-07-2017,Rick Reed,United States,Overland Park,Kansas,Central,Office Supplies,360.38,2
13-07-2017,Rick Reed,United States,Overland Park,Kansas,Central,Office Supplies,13.56,2
24-04-2017,Susan Vittorini,United States,Mesa,Arizona,West,Technology,552,10
07-09-2014,Rick Bensley,United States,Tulsa,Oklahoma,Central,Furniture,429.9,5
07-09-2014,Rick Bensley,United States,Tulsa,Oklahoma,Central,Office Supplies,32.06,2
07-09-2014,Rick Bensley,United States,Tulsa,Oklahoma,Central,Furniture,161.96,2
07-09-2014,Rick Bensley,United States,Tulsa,Oklahoma,Central,Office Supplies,19.86,2
21-11-2016,Mike Vittorini,United States,New York City,New York,East,Office Supplies,12.96,2
16-09-2017,Evan Henry,United States,Philadelphia,Pennsylvania,East,Office Supplies,20.544,6
19-07-2016,Joy Smith,United States,Hattiesburg,Mississippi,South,Furniture,185.58,6
19-07-2016,Joy Smith,United States,Hattiesburg,Mississippi,South,Office Supplies,77.56,2
19-07-2016,Joy Smith,United States,Hattiesburg,Mississippi,South,Office Supplies,87.92,4
19-07-2016,Joy Smith,United States,Hattiesburg,Mississippi,South,Office Supplies,245.94,6
19-07-2016,Joy Smith,United States,Hattiesburg,Mississippi,South,Office Supplies,8.6,1
19-07-2016,Joy Smith,United States,Hattiesburg,Mississippi,South,Furniture,504.9,5
15-09-2017,Erica Smith,United States,Los Angeles,California,West,Office Supplies,2357.488,7
15-09-2017,Erica Smith,United States,Los Angeles,California,West,Technology,369.544,7
15-09-2017,Erica Smith,United States,Los Angeles,California,West,Furniture,184.752,3
11-12-2016,Noel Staavos,United States,Columbus,Ohio,East,Office Supplies,64.96,5
11-12-2016,Noel Staavos,United States,Columbus,Ohio,East,Office Supplies,13.52,2
11-12-2016,Noel Staavos,United States,Columbus,Ohio,East,Furniture,458.43,5
11-12-2016,Noel Staavos,United States,Columbus,Ohio,East,Office Supplies,387.136,4
11-12-2016,Noel Staavos,United States,Columbus,Ohio,East,Furniture,328.59,3
10-12-2014,Sally Hughsby,United States,Caldwell,Idaho,West,Furniture,338.352,3
10-12-2014,Sally Hughsby,United States,Caldwell,Idaho,West,Office Supplies,25.92,4
10-12-2014,Sally Hughsby,United States,Caldwell,Idaho,West,Office Supplies,91.36,4
13-12-2014,Randy Ferguson,United States,Phoenix,Arizona,West,Furniture,87.96,3
13-12-2014,Randy Ferguson,United States,Phoenix,Arizona,West,Office Supplies,5.214,2
21-09-2017,Dan Lawera,United States,Miami,Florida,South,Office Supplies,12.294,1
07-09-2017,Allen Goldenen,United States,Los Angeles,California,West,Furniture,19.76,4
02-11-2015,Scot Wooten,United States,Troy,New York,East,Furniture,109.764,2
11-12-2017,Katherine Nockton,United States,New Bedford,Massachusetts,East,Technology,128.85,3
01-04-2017,George Bell,United States,Florence,South Carolina,South,Furniture,127.95,3
30-12-2015,Clay Ludtke,United States,Los Angeles,California,West,Office Supplies,68.52,3
30-12-2015,Clay Ludtke,United States,Los Angeles,California,West,Office Supplies,74.94,3
30-12-2015,Clay Ludtke,United States,Los Angeles,California,West,Technology,2548.56,6
30-12-2015,Clay Ludtke,United States,Los Angeles,California,West,Office Supplies,271.44,3
30-12-2015,Clay Ludtke,United States,Los Angeles,California,West,Technology,287.88,3
10-03-2016,Karen Ferguson,United States,Los Angeles,California,West,Office Supplies,14.9,5
10-03-2016,Karen Ferguson,United States,Los Angeles,California,West,Technology,4158.912,8
06-04-2014,Andy Yotov,United States,Los Angeles,California,West,Furniture,91.96,2
06-04-2014,Andy Yotov,United States,Los Angeles,California,West,Furniture,33.11,7
06-04-2014,Andy Yotov,United States,Los Angeles,California,West,Office Supplies,19.44,3
06-04-2014,Andy Yotov,United States,Los Angeles,California,West,Office Supplies,55.48,1
05-10-2014,Brian Derr,United States,Columbus,Ohio,East,Office Supplies,91.92,5
13-08-2016,Hunter Glantz,United States,Kenner,Louisiana,South,Office Supplies,17.34,2
13-08-2016,Hunter Glantz,United States,Kenner,Louisiana,South,Technology,71.98,2
17-11-2014,Cassandra Brandow,United States,Cedar Hill,Texas,Central,Office Supplies,7.08,3
24-04-2017,Linda Southworth,United States,Providence,Rhode Island,East,Technology,69.98,2
24-08-2017,Darrin Martin,United States,Lancaster,Ohio,East,Office Supplies,646.272,8
24-08-2017,Darrin Martin,United States,Lancaster,Ohio,East,Office Supplies,10.368,2
23-02-2017,Ann Chong,United States,Seattle,Washington,West,Office Supplies,8.4,5
23-02-2017,Ann Chong,United States,Seattle,Washington,West,Technology,71.96,5
19-11-2016,Liz Thompson,United States,Jacksonville,North Carolina,South,Office Supplies,18.48,2
14-11-2016,Tim Brockman,United States,Los Angeles,California,West,Office Supplies,9.84,3
06-07-2017,Angele Hood,United States,Miami,Florida,South,Furniture,239.24,1
25-12-2016,Saphhira Shifley,United States,Nashua,New Hampshire,East,Furniture,21.12,4
23-04-2017,Tamara Dahlen,United States,New York City,New York,East,Office Supplies,54.9,5
14-12-2015,Paul Prost,United States,Los Angeles,California,West,Furniture,15.24,3
19-04-2015,Patrick Gardner,United States,Carrollton,Texas,Central,Office Supplies,19.568,2
19-04-2015,Patrick Gardner,United States,Carrollton,Texas,Central,Office Supplies,310.392,4
04-09-2016,Anna Andreadi,United States,Georgetown,Kentucky,South,Furniture,42.6,3
04-09-2016,Anna Andreadi,United States,Georgetown,Kentucky,South,Office Supplies,113.94,6
04-09-2016,Anna Andreadi,United States,Georgetown,Kentucky,South,Office Supplies,129.92,4
04-09-2016,Anna Andreadi,United States,Georgetown,Kentucky,South,Office Supplies,5.28,3
24-09-2017,Frank Atkinson,United States,Los Angeles,California,West,Technology,859.2,3
24-09-2017,Frank Atkinson,United States,Los Angeles,California,West,Technology,506.28,3
04-02-2016,Tracy Blumstein,United States,Sierra Vista,Arizona,West,Furniture,14.368,2
19-05-2017,Adam Hart,United States,Knoxville,Tennessee,South,Furniture,314.352,3
19-05-2017,Adam Hart,United States,Knoxville,Tennessee,South,Office Supplies,27.888,7
03-09-2015,Cathy Prescott,United States,Tucson,Arizona,West,Furniture,238.152,3
09-06-2016,Benjamin Farhat,United States,Minneapolis,Minnesota,Central,Furniture,692.94,3
07-11-2015,Christine Phan,United States,Miami,Florida,South,Office Supplies,16.146,9
07-11-2015,Christine Phan,United States,Miami,Florida,South,Office Supplies,1345.485,5
15-06-2016,Lynn Smith,United States,Houston,Texas,Central,Office Supplies,173.488,7
25-04-2015,Trudy Schmidt,United States,Milwaukee,Wisconsin,Central,Office Supplies,57.75,5
25-04-2015,Trudy Schmidt,United States,Milwaukee,Wisconsin,Central,Office Supplies,272.4,5
23-09-2016,Joni Sundaresam,United States,Lancaster,Ohio,East,Office Supplies,11.952,3
23-09-2016,Joni Sundaresam,United States,Lancaster,Ohio,East,Furniture,28,4
23-09-2016,Joni Sundaresam,United States,Lancaster,Ohio,East,Office Supplies,12.201,7
